order_id,customer_id,customer_name,email,phone,province,category,product_name,quantity,unit_price,discount_pct,order_date,ship_date,status,sales_rep,revenue,_issues,_severity,_unit_price_num,_qty_num,_province_std,_order_dt,_ship_dt
ORD014374,CUST00128,Marie White,marie.white67@hotmail.com,+1-451-366-8640,Saskatchewan,Toys,Electronics Item 192,15,152.29,20,2023-09-12,2023-09-13,Completed,REP017,1827.48,,,152.29,15.0,Saskatchewan,2023-09-12,2023-09-13
ORD011019,,John Kumar,john.kumar7@yahoo.com,+1-270-196-1065,Quebec,Health & Beauty,Electronics Item 121,12,205.96,0,2022-12-08,2022-12-13,Shipped,REP011,2471.52,NULL_CUSTOMER_ID,CRITICAL,205.96,12.0,Quebec,2022-12-08,2022-12-13
ORD014232,CUST00960,Ana Rodriguez,ana.rodriguez36@outlook.com,+1-648-928-5108,Alberta,Sports,Books Item 002,19,354.9,15,2022-02-05,2022-02-13,Completed,REP021,5731.63,,,354.9,19.0,Alberta,2022-02-05,2022-02-13
ORD011326,CUST00800,Maria Kumar,maria.kumar98@outlook.com,+1-304-706-6830,Alberta,Electronics,Toys Item 100,10,53.06,10,2022-12-20,2023-01-01,Returned,REP013,477.54,,,53.06,10.0,Alberta,2022-12-20,2023-01-01
ORD010475,CUST01941,Akash Singh,akash.singh94@company.ca,+1-332-316-1797,Manitoba,Toys,Electronics Item 191,3,275.84,20,2023-04-09,2023-04-15,Cancelled,REP006,662.02,,,275.84,3.0,Manitoba,2023-04-09,2023-04-15
ORD014466,CUST00278,Jessica Martinez,jessica.martinez65@gmail.com,+1-379-491-2789,Manitoba,Home & Garden,Home & Garden Item 135,10,252.07,15,2024-03-31,2024-04-14,Returned,REP032,2142.59,,,252.07,10.0,Manitoba,2024-03-31,2024-04-14
ORD011651,CUST01716,Barbara Harris,barbara.harris32@outlook.com,+1-213-901-2937,Manitoba,Toys,Sports Item 174,20,351.15,0,2024-01-22,2024-01-27,Completed,REP043,7023.0,,,351.15,20.0,Manitoba,2024-01-22,2024-01-27
ORD014788,CUST00348,Sarah Trivedi,sarah.trivedi4@outlook.com,+1-564-256-1822,ont,Home & Garden,Toys Item 092,0,299.03,0,2022-07-07,2022-07-08,Returned,REP028,3887.39,INVALID_QTY,CRITICAL,299.03,0.0,Ontario,2022-07-07,2022-07-08
ORD014419,CUST00437,Michael Martinez,michael.martinez26@outlook.com,+1-889-461-7093,New Brunswick,Sports,Health & Beauty Item 139,11,50.72,20,2022-09-17,2022-09-26,Pending,REP005,446.34,,,50.72,11.0,New Brunswick,2022-09-17,2022-09-26
ORD012780,CUST01579,Priya Thompson,priya.thompson23@outlook.com,,Ontario,Books,Home & Garden Item 066,3,208.44,20,2023-11-05,2023-11-12,Returned,REP008,500.26,,,208.44,3.0,Ontario,2023-11-05,2023-11-12
ORD013010,CUST00124,Barbara Taylor,barbara.taylor51@hotmail.com,+1-897-948-8609,New Brunswick,Home & Garden,Clothing Item 026,5,225.38,15,2023-12-20,2023-12-24,Returned,REP007,957.86,,,225.38,5.0,New Brunswick,2023-12-20,2023-12-24
ORD012751,CUST00552,Marie Wilson,marie.wilson46@hotmail.com,+1-950-444-8756,Nova Scotia,Food & Beverage,Sports Item 062,11,346.47,5,2024-02-04,2024-02-13,Completed,REP046,3620.61,,,346.47,11.0,Nova Scotia,2024-02-04,2024-02-13
ORD011373,CUST01976,Charles Garcia,charles.garcia9@outlook.com,+1-206-565-5207,Manitoba,Sports,Food & Beverage Item 014,5,413.4,10,2023-07-15,2023-07-28,Shipped,REP009,1860.3,,,413.4,5.0,Manitoba,2023-07-15,2023-07-28
ORD010739,CUST01946,Maria Williams,maria.williams58@outlook.com,,Manitoba,Health & Beauty,Home & Garden Item 188,6,363.24,20,2024-01-27,2024-02-02,Returned,REP006,1743.55,,,363.24,6.0,Manitoba,2024-01-27,2024-02-02
ORD013856,CUST01544,Lisa Davis,lisa.davis44@yahoo.com,+1-827-148-9507,Alberta,Clothing,Clothing Item 180,13,345.76,20,2023-04-30,2023-05-04,Cancelled,REP029,3595.9,,,345.76,13.0,Alberta,2023-04-30,2023-05-04
ORD012596,CUST00506,Karen Davis,karen.davis95@outlook.com,+1-771-277-7459,Ont.,Clothing,Health & Beauty Item 121,16,393.99,10,2023-06-06,2023-06-11,Pending,REP013,5673.46,,,393.99,16.0,Ontario,2023-06-06,2023-06-11
ORD010867,CUST01168,Carlos Martinez,carlos.martinez11@hotmail.com,+1-430-553-1668,Alberta,Home & Garden,Books Item 007,0,116.11,5,2022-10-28,2022-11-07,Pending,REP015,1764.87,INVALID_QTY,CRITICAL,116.11,0.0,Alberta,2022-10-28,2022-11-07
ORD011140,CUST01641,William Martin,william.martin52@yahoo.com,+1-316-820-4220,ont,Electronics,Food & Beverage Item 047,12,268.19,20,2022-11-04,2022-11-08,Shipped,REP029,2574.62,,,268.19,12.0,Ontario,2022-11-04,2022-11-08
ORD010997,CUST01829,Charles Williams,charles.williams40@hotmail.com,+1-302-139-2349,Ontario,Electronics,Sports Item 044,13,412.97,15,2022-02-11,2022-02-14,Completed,REP018,4563.32,,,412.97,13.0,Ontario,2022-02-11,2022-02-14
ORD011337,CUST01846,Michael Wilson,michael.wilson78@yahoo.com,+1-237-441-4790,New Brunswick,Electronics,Sports Item 050,4,267.28,15,2022-10-24,2022-11-07,Completed,REP005,908.75,,,267.28,4.0,New Brunswick,2022-10-24,2022-11-07
ORD010541,CUST00563,Carlos Rodriguez,carlos.rodriguez25@company.ca,+1-341-975-9898,Manitoba,Electronics,Books Item 073,12,392.65,15,2023-12-01,2023-12-15,Cancelled,REP038,4005.03,,,392.65,12.0,Manitoba,2023-12-01,2023-12-15
ORD011099,CUST01253,Robert Thomas,robert.thomas38@yahoo.com,+1-853-352-3180,Manitoba,Food & Beverage,Sports Item 050,18,-374.94,20,2024-04-26,2024-05-10,Completed,REP022,6918.19,INVALID_PRICE,CRITICAL,-374.94,18.0,Manitoba,2024-04-26,2024-05-10
ORD011132,CUST01126,William Miller,,+1-575-496-6028,British Columbia,Sports,Electronics Item 067,3,444.61,5,2023-03-11,2023-03-17,Completed,REP010,1267.14,NULL_EMAIL,CRITICAL,444.61,3.0,British Columbia,2023-03-11,2023-03-17
ORD011501,CUST01315,Wei Rodriguez,wei.rodriguez99@hotmail.com,+1-206-417-5061,Manitoba,Health & Beauty,Books Item 031,6,162.4,0,2023-10-30,2023-11-11,Pending,REP031,974.4,DUPLICATE,CRITICAL,162.4,6.0,Manitoba,2023-10-30,2023-11-11
ORD012890,CUST01058,John Jackson,john.jackson94@outlook.com,+1-215-413-4039,New Brunswick,Toys,Health & Beauty Item 028,2,126.51,5,2022-05-30,2022-06-09,Completed,REP024,240.37,,,126.51,2.0,New Brunswick,2022-05-30,2022-06-09
ORD012258,CUST00165,Robert Rodriguez,robert.rodriguez79@yahoo.com,+1-263-813-7225,Manitoba,Food & Beverage,Clothing Item 039,13,320313.38,0,2022-02-06,2022-02-20,Returned,REP006,5276.44,PRICE_OUTLIER,WARNING,320313.38,13.0,Manitoba,2022-02-06,2022-02-20
ORD014169,CUST00442,Ana Trivedi,ana.trivedi19@yahoo.com,+1-252-103-2216,New Brunswick,Clothing,Toys Item 092,16 units,398.48,5,2023-03-15,2023-03-27,Pending,REP039,6056.9,INVALID_QTY,CRITICAL,398.48,,New Brunswick,2023-03-15,2023-03-27
ORD010059,CUST00312,Priya Martinez,priya.martinez64@gmail.com,+1-329-614-6439,Quebec,Health & Beauty,Clothing Item 135,15,12.6,5,2024-04-20,2024-05-01,Cancelled,REP042,179.55,,,12.6,15.0,Quebec,2024-04-20,2024-05-01
ORD013071,CUST00932,Joseph Thomas,joseph.thomas41@gmail.com,+1-541-522-7417,Saskatchewan,Toys,Electronics Item 166,13,164.92,15,2022-01-27,2022-01-29,Returned,REP032,1822.37,,,164.92,13.0,Saskatchewan,2022-01-27,2022-01-29
ORD011938,CUST00313,David Martin,notanemail,+1-877-583-5403,Ontario,Health & Beauty,Books Item 007,8,111.32,15,2022-05-09,2022-05-22,Shipped,REP017,756.98,INVALID_EMAIL,WARNING,111.32,8.0,Ontario,2022-05-09,2022-05-22
ORD014762,CUST00108,Karen Chen,karen.chen31@yahoo.com,+1-959-952-3780,Manitoba,Clothing,Sports Item 097,2,156.33,5,2022-07-08,2022-07-16,Cancelled,REP018,297.03,,,156.33,2.0,Manitoba,2022-07-08,2022-07-16
ORD010318,CUST01410,Charles Martinez,charles.martinez77@yahoo.com,+1-580-889-2466,Alberta,Home & Garden,Health & Beauty Item 024,20,172.52,0,2023-12-09,2023-12-17,Completed,REP023,3450.4,DUPLICATE,CRITICAL,172.52,20.0,Alberta,2023-12-09,2023-12-17
ORD011078,CUST01706,Akash Johnson,akash.johnson22@outlook.com,+1-970-329-1016,Ontario,Food & Beverage,Food & Beverage Item 100,3,499.23,0,2024-05-25,2024-05-26,Cancelled,REP033,1497.69,,,499.23,3.0,Ontario,2024-05-25,2024-05-26
ORD014930,CUST01514,Jessica Wilson,jessica.wilson35@gmail.com,+1-433-728-8670,Nova Scotia,Home & Garden,Clothing Item 029,17,454.97,0,2024-05-09,2024-05-10,Cancelled,REP040,7734.49,,,454.97,17.0,Nova Scotia,2024-05-09,2024-05-10
ORD013336,CUST01442,Joseph Singh,joseph.singh68@outlook.com,+1-761-127-9703,Alberta,Toys,Toys Item 091,17,324.22,5,2024-03-18,2024-03-19,Cancelled,REP017,5236.15,,,324.22,17.0,Alberta,2024-03-18,2024-03-19
ORD012649,CUST99760,Susan Harris,USER@@GMAIL.COM,+1-497-202-1049,Saskatchewan,Health & Beauty,Health & Beauty Item 169,5,180.13,0,2024-03-14,2024-03-18,Shipped,REP003,900.65,INVALID_EMAIL|REF_INTEGRITY,WARNING,180.13,5.0,Saskatchewan,2024-03-14,2024-03-18
ORD010940,CUST01838,Jessica Garcia,jessica.garcia6@gmail.com,+1-988-997-5601,Manitoba,Health & Beauty,Sports Item 069,1,337.27,5,2022-01-14,2022-01-24,Pending,REP045,320.41,,,337.27,1.0,Manitoba,2022-01-14,2022-01-24
ORD011080,CUST01768,Joseph White,joseph.white81@company.ca,+1-400-992-8263,Nova Scotia,Home & Garden,Electronics Item 187,12,114.15,10,2024-03-03,2024-03-06,Shipped,REP002,1232.82,,,114.15,12.0,Nova Scotia,2024-03-03,2024-03-06
ORD010187,CUST01217,Patricia Davis,patricia.davis10@company.ca,,British Columbia,Food & Beverage,Food & Beverage Item 094,18,343.06,15,2023-05-27,2023-06-07,Completed,REP002,5248.82,,,343.06,18.0,British Columbia,2023-05-27,2023-06-07
ORD012805,CUST00477,Patricia Taylor,patricia.taylor84@gmail.com,+1-746-558-8846,Nova Scotia,Sports,Sports Item 173,2,68.72,0,2023-01-26,2023-02-07,Shipped,REP010,137.44,,,68.72,2.0,Nova Scotia,2023-01-26,2023-02-07
ORD012085,CUST01771,Marie Wang,marie.wang9@outlook.com,+1-409-377-6014,New Brunswick,Books,Toys Item 150,6,120.95,0,2024-06-29,2024-07-11,Cancelled,REP046,725.7,,,120.95,6.0,New Brunswick,2024-06-29,2024-07-11
ORD012249,CUST01781,Charles Wilson,charles.wilson2@outlook.com,,Nova Scotia,Home & Garden,Home & Garden Item 116,4,292.58,5,2023-02-06,2023-02-09,Cancelled,REP002,1111.8,,,292.58,4.0,Nova Scotia,2023-02-06,2023-02-09
ORD014977,CUST01020,Michael Hernandez,michael.hernandez61@yahoo.com,+1-967-211-9970,Saskatchewan,Sports,Health & Beauty Item 118,12,123.78,10,2022-11-20,2022-11-21,Returned,REP043,1336.82,,,123.78,12.0,Saskatchewan,2022-11-20,2022-11-21
ORD012099,CUST01183,Charles Wilson,charles.wilson45@gmail.com,+1-241-298-6035,Saskatchewan,Home & Garden,Home & Garden Item 016,6,221.54,5,2023-05-26,2023-06-03,Cancelled,REP040,1262.78,,,221.54,6.0,Saskatchewan,2023-05-26,2023-06-03
ORD012023,CUST01958,Maria Thompson,maria.thompson44@company.ca,+1-610-275-5640,Ontario,Toys,Health & Beauty Item 066,9,168.7,20,2022-03-01,2022-03-05,Returned,REP037,1214.64,,,168.7,9.0,Ontario,2022-03-01,2022-03-05
ORD012856,CUST00216,James Martin,james.martin36@hotmail.com,+1-959-482-7787,Nova Scotia,Clothing,Food & Beverage Item 104,15,344.72,0,2022-12-30,2023-01-09,Completed,REP047,5170.8,,,344.72,15.0,Nova Scotia,2022-12-30,2023-01-09
ORD011492,CUST01191,Charles Williams,charles.williams40@company.ca,+1-696-975-3853,British Columbia,Electronics,Books Item 048,20,264.6,5,2022-05-13,2022-05-19,Pending,REP027,5027.4,,,264.6,20.0,British Columbia,2022-05-13,2022-05-19
ORD013844,CUST01779,Jean Anderson,jean.anderson29@hotmail.com,+1-226-288-3981,New Brunswick,Health & Beauty,Books Item 167,13,321.65,0,2024-05-19,2024-06-02,Pending,REP015,4181.45,,,321.65,13.0,New Brunswick,2024-05-19,2024-06-02
ORD010226,CUST01444,Maria Harris,maria.harris26@hotmail.com,00000000000,Nova Scotia,Clothing,Electronics Item 062,12,246.95,15,2022-02-21,2022-02-27,Pending,REP031,2518.89,,,246.95,12.0,Nova Scotia,2022-02-21,2022-02-27
ORD013905,CUST00078,John Trivedi,john.trivedi91@yahoo.com,+1-644-418-3969,Que.,Books,Home & Garden Item 137,17,151.99,15,2023-07-29,2023-08-09,Pending,REP046,2196.26,,,151.99,17.0,Quebec,2023-07-29,2023-08-09
ORD011929,CUST00959,Maria Thomas,maria.thomas58@gmail.com,+1-388-468-2291,Saskatchewan,Electronics,Books Item 027,17,426.17,5,2023-01-27,2023-02-08,Returned,REP001,6882.65,,,426.17,17.0,Saskatchewan,2023-01-27,2023-02-08
ORD013258,CUST00638,Joseph Hernandez,joseph.hernandez19@company.ca,+1-569-606-5287,Ontario,Books,Electronics Item 200,12,83.65,15,2023-02-03,2023-02-06,Cancelled,REP002,853.23,,,83.65,12.0,Ontario,2023-02-03,2023-02-06
ORD014628,CUST01195,Maria Martin,maria.martin30@hotmail.com,+1-562-515-6859,Quebec,Sports,Electronics Item 121,6,197.15,10,2024-01-13,2024-01-23,Shipped,REP016,1064.61,,,197.15,6.0,Quebec,2024-01-13,2024-01-23
ORD011404,CUST00637,Patricia Chen,patricia.chen79@company.ca,+1-634-104-4927,New Brunswick,Home & Garden,Clothing Item 183,17,195.6,0,2023-02-16,2023-02-17,Pending,REP011,3325.2,,,195.6,17.0,New Brunswick,2023-02-16,2023-02-17
ORD012179,CUST00129,Priya Lee,priya.lee5@company.ca,+1-551-789-8770,Alberta,Toys,Food & Beverage Item 123,19,150.2,5,2023-03-07,2023-03-20,Pending,REP027,2711.11,,,150.2,19.0,Alberta,2023-03-07,2023-03-20
ORD010697,CUST01223,Jean Brown,jean.brown40@yahoo.com,+1-777-546-6283,British Columbia,Sports,Books Item 035,14,279.37,10,2022-09-25,2022-09-30,Shipped,REP006,3520.06,,,279.37,14.0,British Columbia,2022-09-25,2022-09-30
ORD011124,CUST00414,Xin Hernandez,xin.hernandez3@hotmail.com,+1-509-341-7354,Quebec,Toys,Clothing Item 118,3,176.71,5,2024-02-27,2024-02-28,Pending,REP047,503.62,,,176.71,3.0,Quebec,2024-02-27,2024-02-28
ORD012978,CUST00616,Xin Anderson,xin.anderson2@hotmail.com,+1-325-420-8473,Saskatchewan,Books,Home & Garden Item 119,14,261.05,0,2022-05-17,2022-05-30,Pending,REP031,3654.7,,,261.05,14.0,Saskatchewan,2022-05-17,2022-05-30
ORD013109,CUST00171,Xin Davis,xin.davis92@yahoo.com,+1-395-860-2590,Saskatchewan,Health & Beauty,Home & Garden Item 015,18,94.24,5,2023-10-11,2023-10-17,Cancelled,REP025,1611.5,,,94.24,18.0,Saskatchewan,2023-10-11,2023-10-17
ORD011778,CUST00664,David Smith,david.smith98@gmail.com,+1-861-443-7700,Nova Scotia,Sports,Health & Beauty Item 088,10,27.55,10,2024-06-23,2024-06-28,Pending,REP036,247.95,,,27.55,10.0,Nova Scotia,2024-06-23,2024-06-28
ORD013043,CUST01356,Carlos Johnson,carlos.johnson3@hotmail.com,+1-667-921-1338,Quebec,Health & Beauty,Books Item 054,11,225.95,5,2023-07-25,2023-08-05,Returned,REP009,2361.18,,,225.95,11.0,Quebec,2023-07-25,2023-08-05
ORD011037,CUST01356,Robert Taylor,robert.taylor58@yahoo.com,+1-833-237-1515,Quebec,Sports,Toys Item 161,10,418.2,15,2023-04-17,2023-04-18,Pending,REP045,3554.7,,,418.2,10.0,Quebec,2023-04-17,2023-04-18
ORD014305,CUST01427,Priya Williams,priya.williams87@gmail.com,+1-448-801-3680,Alberta,Clothing,Home & Garden Item 049,1,117.86,15,2022-01-18,2022-01-31,Cancelled,REP011,100.18,,,117.86,1.0,Alberta,2022-01-18,2022-01-31
ORD012256,CUST00248,Sarah Miller,sarah.miller71@yahoo.com,+1-948-215-9029,New Brunswick,Books,Health & Beauty Item 073,16,228.31,5,2023-01-07,2023-01-16,Shipped,REP040,3470.31,,,228.31,16.0,New Brunswick,2023-01-07,2023-01-16
ORD010313,CUST01008,Joseph Wilson,joseph.wilson25@hotmail.com,+1-219-255-1813,Ontario,Home & Garden,Clothing Item 073,9,66.89,15,2023-12-19,2023-12-29,Completed,REP015,511.71,,,66.89,9.0,Ontario,2023-12-19,2023-12-29
ORD012281,CUST01698,Michael Brown,michael.brown69@yahoo.com,+1-441-396-3998,Manitoba,Electronics,Home & Garden Item 038,9,200.3,15,2023-01-03,2023-01-10,Cancelled,REP006,1532.3,,,200.3,9.0,Manitoba,2023-01-03,2023-01-10
ORD012547,CUST01586,James Jones,james.jones91@hotmail.com,+1-694-551-7118,British Columbia,Food & Beverage,Food & Beverage Item 144,10,473.84,0,2025-03-20,2023-02-20,Pending,REP043,4738.4,FUTURE_DATE|SHIP_BEFORE_ORDER,CRITICAL,473.84,10.0,British Columbia,2025-03-20,2023-02-20
ORD011416,CUST00207,Ana Davis,ana.davis48@gmail.com,+1-586-587-6975,Nova Scotia,Books,Food & Beverage Item 183,8,119.39,20,2022-02-17,2022-02-20,Shipped,REP015,764.1,,,119.39,8.0,Nova Scotia,2022-02-17,2022-02-20
ORD011036,CUST00200,Mohammed Garcia,mohammed.garcia81@company.ca,+1-221-783-5509,Alberta,Home & Garden,Home & Garden Item 060,2,367.56,5,2022-01-28,2022-02-09,Pending,REP013,698.36,,,367.56,2.0,Alberta,2022-01-28,2022-02-09
ORD012159,CUST00466,Priya Lopez,priya.lopez32@hotmail.com,+1-794-561-3697,Nova Scotia,Health & Beauty,Electronics Item 024,1,376.25,5,2023-01-07,2023-01-11,Shipped,REP015,357.44,,,376.25,1.0,Nova Scotia,2023-01-07,2023-01-11
ORD014293,CUST00789,Joseph Lopez,joseph.lopez28@company.ca,+1-909-771-1463,Manitoba,Electronics,Books Item 198,9,53.35,15,2023-01-03,2023-01-12,Completed,REP026,408.13,,,53.35,9.0,Manitoba,2023-01-03,2023-01-12
ORD011754,CUST01719,Thomas Williams,thomas.williams28@company.ca,+1-906-827-1877,Nova Scotia,Home & Garden,Electronics Item 030,7,323.29,0,2022-04-01,2022-04-11,Cancelled,REP005,2263.03,,,323.29,7.0,Nova Scotia,2022-04-01,2022-04-11
ORD013321,CUST01517,Lisa Trivedi,lisa.trivedi98@outlook.com,+1-430-214-7163,Alberta,Sports,Home & Garden Item 076,8,6.88,20,2022-03-24,2022-04-04,Cancelled,REP049,44.03,,,6.88,8.0,Alberta,2022-03-24,2022-04-04
ORD014804,CUST00931,Sarah Anderson,sarah.anderson53@hotmail.com,+1-798-397-7508,Alberta,Health & Beauty,Health & Beauty Item 165,17,178.05,20,2023-03-17,2023-03-29,Cancelled,REP008,2421.48,DUPLICATE,CRITICAL,178.05,17.0,Alberta,2023-03-17,2023-03-29
ORD014228,CUST00121,Thomas Kumar,user@.com,+1-929-458-8710,Quebec,Electronics,Health & Beauty Item 012,13,62.6,10,2022-10-02,2022-10-12,Completed,REP012,732.42,INVALID_EMAIL,WARNING,62.6,13.0,Quebec,2022-10-02,2022-10-12
ORD012520,CUST00951,Priya Wang,priya.wang12@outlook.com,+1-312-781-9607,Nova Scotia,Home & Garden,Food & Beverage Item 149,15,479.5,10,2024-06-13,2024-06-16,Cancelled,REP027,6473.25,,,479.5,15.0,Nova Scotia,2024-06-13,2024-06-16
ORD014525,CUST01103,Linda Hernandez,linda.hernandez60@hotmail.com,+1-690-381-2477,British Columbia,Home & Garden,Health & Beauty Item 110,16,10.86,10,2023-11-28,2023-12-05,Shipped,REP020,156.38,,,10.86,16.0,British Columbia,2023-11-28,2023-12-05
ORD013819,CUST99574,John Wilson,john.wilson62@hotmail.com,+1-997-130-5079,Ontario,Toys,Books Item 022,18,161.11,5,2023-02-25,2023-03-02,Completed,REP014,2754.98,REF_INTEGRITY,WARNING,161.11,18.0,Ontario,2023-02-25,2023-03-02
ORD013657,CUST01913,Patricia Taylor,patricia.taylor67@outlook.com,+1-754-386-8812,Saskatchewan,Electronics,Books Item 067,15,145.1,0,2022-12-17,2022-12-20,Cancelled,REP028,2176.5,,,145.1,15.0,Saskatchewan,2022-12-17,2022-12-20
ORD011506,CUST01770,Mohammed Davis,mohammed.davis69@company.ca,+1-555-180-5390,Saskatchewan,Food & Beverage,Sports Item 066,2,304.48,0,2023-11-05,2023-11-08,Returned,REP023,608.96,,,304.48,2.0,Saskatchewan,2023-11-05,2023-11-08
ORD011923,CUST01015,Priya Miller,priya.miller89@company.ca,+1-692-210-3635,Nova Scotia,Clothing,Toys Item 073,18,242.84,5,2022-04-12,2022-04-19,Completed,REP007,4152.56,,,242.84,18.0,Nova Scotia,2022-04-12,2022-04-19
ORD010448,CUST01164,Joseph Kumar,joseph.kumar66@outlook.com,,Ontario,Toys,Food & Beverage Item 147,13,164.6,0,2024-06-03,2024-06-10,Cancelled,REP007,2139.8,,,164.6,13.0,Ontario,2024-06-03,2024-06-10
ORD014207,CUST00493,Priya Patel,priya.patel90@outlook.com,+1-343-127-2109,Nova Scotia,Books,Toys Item 067,15,43.72,5,2023-03-17,2023-03-26,Pending,REP043,623.01,,,43.72,15.0,Nova Scotia,2023-03-17,2023-03-26
ORD010838,CUST01798,Wei Thomas,wei.thomas57@gmail.com,+1-584-126-8273,Alberta,Food & Beverage,Electronics Item 115,15,202.59,5,2022-01-28,2022-01-31,Cancelled,REP038,2886.91,DUPLICATE,CRITICAL,202.59,15.0,Alberta,2022-01-28,2022-01-31
ORD014616,,David Rodriguez,david.rodriguez10@yahoo.com,+1-772-391-1907,Alberta,Books,Electronics Item 095,18,439.53,15,2023-05-27,2023-06-08,Completed,REP017,6724.81,NULL_CUSTOMER_ID|DUPLICATE,CRITICAL,439.53,18.0,Alberta,2023-05-27,2023-06-08
ORD013460,CUST01269,Lisa Chen,lisa.chen93@gmail.com,+1-488-643-9513,Quebec,Toys,Clothing Item 076,9,216.7,0,2024-03-30,2024-04-04,Returned,REP043,1950.3,,,216.7,9.0,Quebec,2024-03-30,2024-04-04
ORD010361,CUST00115,Xin Hernandez,xin.hernandez67@hotmail.com,+1-778-842-6169,Ontario,Sports,Toys Item 091,3,484.96,10,2023-02-28,2023-03-12,Completed,REP022,1309.39,,,484.96,3.0,Ontario,2023-02-28,2023-03-12
ORD012183,CUST01315,Richard Anderson,@domain.com,+1-540-998-1442,alberta,Health & Beauty,Toys Item 072,18,434.12,0,2024-06-18,2024-06-22,Cancelled,REP034,7814.16,INVALID_EMAIL,WARNING,434.12,18.0,Alberta,2024-06-18,2024-06-22
ORD011134,CUST00468,Ana Patel,ana.patel17@yahoo.com,+1-488-643-2753,Saskatchewan,Toys,Books Item 041,1,114.81,10,2022-01-23,2022-01-30,Completed,REP016,103.33,,,114.81,1.0,Saskatchewan,2022-01-23,2022-01-30
ORD013997,CUST01143,Wei Williams,wei.williams29@yahoo.com,+1-586-497-6007,Manitoba,Sports,Books Item 120,10,118.21,5,2022-11-20,2022-11-24,Shipped,REP042,1122.99,DUPLICATE,CRITICAL,118.21,10.0,Manitoba,2022-11-20,2022-11-24
ORD012155,CUST00904,Sarah Garcia,sarah.garcia51@outlook.com,+1-645-488-7207,Ontario,Home & Garden,Health & Beauty Item 077,11,354.85,20,2022-01-08,2022-01-13,Cancelled,REP006,3122.68,,,354.85,11.0,Ontario,2022-01-08,2022-01-13
ORD011830,CUST00613,Marie Chen,marie.chen80@company.ca,+1-264-209-3509,Saskatchewan,Food & Beverage,Health & Beauty Item 190,5,402.49,10,2024-05-23,2024-06-05,Completed,REP011,1811.21,,,402.49,5.0,Saskatchewan,2024-05-23,2024-06-05
ORD011053,CUST01486,Mohammed Jones,mohammed.jones68@outlook.com,+1-419-206-6072,Manitoba,Clothing,Health & Beauty Item 011,13,149.35,15,2023-01-13,2023-01-25,Pending,REP023,1650.32,,,149.35,13.0,Manitoba,2023-01-13,2023-01-25
ORD012460,CUST00577,Thomas Hernandez,thomas.hernandez12@company.ca,+1-865-408-5092,Nova Scotia,Food & Beverage,Electronics Item 171,6,340.11,20,2023-01-18,2023-01-23,Pending,REP006,1632.53,,,340.11,6.0,Nova Scotia,2023-01-18,2023-01-23
ORD010022,CUST00211,Michael Kumar,michael.kumar46@company.ca,+1-616-735-3532,Alberta,Home & Garden,Home & Garden Item 106,1,93.78,10,2022-09-13,2022-09-24,Cancelled,REP043,84.4,,,93.78,1.0,Alberta,2022-09-13,2022-09-24
ORD012066,CUST01466,Richard Thomas,richard.thomas64@outlook.com,+1-555-869-3514,Saskatchewan,Health & Beauty,Home & Garden Item 058,3,413.63,5,2022-03-01,2022-03-15,Completed,REP026,1178.85,,,413.63,3.0,Saskatchewan,2022-03-01,2022-03-15
ORD011653,CUST00977,Carlos Chen,carlos.chen71@gmail.com,+1-616-778-2215,Ontario,Home & Garden,Home & Garden Item 063,3,339.21,15,2023-10-26,2023-11-01,Cancelled,REP041,864.99,,,339.21,3.0,Ontario,2023-10-26,2023-11-01
ORD012755,CUST00459,Xin Brown,xin.brown62@outlook.com,+1-999-578-9609,Manitoba,Home & Garden,Books Item 126,4,212.94,10,2023-03-19,2023-03-25,Returned,REP005,766.58,,,212.94,4.0,Manitoba,2023-03-19,2023-03-25
ORD013422,CUST01604,Akash Rodriguez,,+1-548-953-6038,Quebec,Food & Beverage,Books Item 154,17,245.85,10,2022-02-10,2022-02-17,Returned,REP046,3761.5,NULL_EMAIL,CRITICAL,245.85,17.0,Quebec,2022-02-10,2022-02-17
ORD012980,CUST00849,Joseph Jackson,joseph.jackson92@yahoo.com,+1-789-961-6963,Ontario,Food & Beverage,Books Item 017,1,110.83,20,2023-01-23,2023-01-25,Shipped,REP005,88.66,,,110.83,1.0,Ontario,2023-01-23,2023-01-25
ORD014195,CUST01097,Wei Patel,wei.patel85@outlook.com,+1-988-146-5124,BC,Toys,Sports Item 178,15,454.92,15,2023-01-08,2023-01-14,Returned,REP046,5800.23,,,454.92,15.0,British Columbia,2023-01-08,2023-01-14
ORD012468,CUST00229,Michael Harris,michael.harris21@hotmail.com,+1-759-285-9798,Manitoba,Clothing,Books Item 155,12,476.09,15,2023-04-19,2023-05-02,Shipped,REP040,4856.12,DUPLICATE,CRITICAL,476.09,12.0,Manitoba,2023-04-19,2023-05-02
ORD012325,CUST01682,Charles Kumar,charles.kumar58@yahoo.com,+1-569-365-5828,British Columbia,Toys,Home & Garden Item 072,16,248.71,15,2024-06-22,2024-07-03,Shipped,REP019,3382.46,,,248.71,16.0,British Columbia,2024-06-22,2024-07-03
ORD010460,CUST01918,Marie Wilson,marie.wilson97@yahoo.com,+1-504-315-3625,New Brunswick,Toys,Food & Beverage Item 009,9,433.89,15,2022-11-05,2022-11-07,Cancelled,REP048,3319.26,,,433.89,9.0,New Brunswick,2022-11-05,2022-11-07
