order_id,customer_id,customer_name,email,phone,province,category,product_name,quantity,unit_price,discount_pct,order_date,ship_date,status,sales_rep,revenue
ORD012906,CUST01205,Michael Davis,michael.davis41@company.ca,+1-219-819-1191,Ontario,Books,Clothing Item 101,5,342.42,15,2023-09-12,2023-09-14,Shipped,REP003,1455.28
ORD011683,CUST01002,Michael Taylor,michael.taylor28@gmail.com,+1-557-856-8920,New Brunswick,Health & Beauty,Clothing Item 194,20,417.94,15,2023-11-23,2023-11-28,Completed,REP044,7104.98
ORD014609,CUST01002,Maria Brown,maria.brown53@outlook.com,+1-912-181-3682,Manitoba,Books,Clothing Item 018,12,114.25,0,2023-07-07,2023-07-15,Returned,REP007,1371.0
ORD013906,CUST01332,William Taylor,william.taylor76@yahoo.com,+1-696-758-7816,Alberta,Home & Garden,Electronics Item 089,12,415.2,10,2023-05-18,2023-05-26,Cancelled,REP001,4484.16
ORD010155,CUST01619,Richard Rodriguez,richard.rodriguez89@gmail.com,+1-712-863-6666,Ontario,Clothing,Food & Beverage Item 060,3,173.59,20,2024-01-28,2024-01-31,Returned,REP026,416.62
ORD012648,CUST00868,Wei Rodriguez,wei.rodriguez57@yahoo.com,+1-403-648-7466,Nova Scotia,Toys,Food & Beverage Item 012,13,240.03,10,2023-06-13,2023-06-15,Shipped,REP037,2808.35
ORD011089,CUST00060,Karen Kumar,user.domain.com,+1-786-868-8366,Ontario,Health & Beauty,Food & Beverage Item 104,4,229.52,0,2022-11-23,2022-11-30,Cancelled,REP032,918.08
ORD012827,CUST00112,Marie Wang,marie.wang13@outlook.com,+1-731-990-5403,Nova Scotia,Home & Garden,Health & Beauty Item 187,10,431.79,5,2022-09-12,2022-09-13,Completed,REP042,4102.0
ORD014372,CUST01863,Susan Martin,user@ gmail.com,+1-273-159-7388,Quebec,Electronics,Books Item 045,2,128.69,15,2023-03-13,2023-03-20,Pending,REP046,218.77
ORD010930,CUST01867,Joseph Garcia,joseph.garcia34@yahoo.com,+1-445-157-1396,Ontario,Sports,Health & Beauty Item 011,2,113.41,5,2022-04-29,2022-05-12,Pending,REP009,215.48
ORD012699,CUST00333,Carlos Trivedi,carlos.trivedi4@yahoo.com,+1-525-581-7237,Saskatchewan,Food & Beverage,Books Item 004,1,36.51,0,2022-03-31,2022-04-08,Shipped,REP019,36.51
ORD013116,CUST00432,Jean Taylor,jean.taylor53@outlook.com,+1-734-369-1235,Alberta,Home & Garden,Clothing Item 116,15,143.15,0,2023-09-18,2023-09-27,Completed,REP050,2147.25
ORD014137,CUST01714,Michael Anderson,michael.anderson7@hotmail.com,,Nova Scotia,Toys,Clothing Item 196,10,203.16,0,2023-09-28,2023-09-29,Shipped,REP039,2031.6
ORD012576,CUST00179,Priya Thomas,priya.thomas62@company.ca,+1-973-557-6951,Quebec,Sports,Health & Beauty Item 134,9,296.04,5,2022-03-06,2022-03-12,Completed,REP012,2531.14
ORD013689,CUST00936,Linda Lee,linda.lee95@yahoo.com,+1-796-912-1788,New Brunswick,Food & Beverage,Food & Beverage Item 191,13,245.6,5,2024-04-24,2024-05-04,Shipped,REP042,3033.16
ORD010942,CUST01488,Jennifer Thomas,jennifer.thomas71@company.ca,+1-349-428-6681,Nova Scotia,Home & Garden,Food & Beverage Item 096,15,491.84,10,2023-11-06,2023-11-12,Pending,REP044,6639.84
ORD014102,CUST00788,Mohammed Martinez,mohammed.martinez37@hotmail.com,+1-300-660-1255,Saskatchewan,Books,Electronics Item 008,17,165.95,5,2022-11-21,2022-11-23,Returned,REP048,2680.09
ORD014806,CUST01572,Joseph Jones,joseph.jones57@yahoo.com,+1-368-954-7314,Quebec,Sports,Food & Beverage Item 017,11,478.16,20,2023-12-27,2024-01-03,Pending,REP026,4207.81
ORD011698,CUST00715,Carlos Lopez,carlos.lopez88@company.ca,+1-417-790-5006,Ontario,Food & Beverage,Health & Beauty Item 052,20,226.69,20,2022-04-01,2022-04-02,Shipped,REP009,3627.04
ORD014854,CUST00811,William Wilson,user@ gmail.com,+1-284-320-9002,Ontario,Sports,Books Item 008,18,336.24,20,2022-12-19,2022-12-21,Cancelled,REP034,4841.86
ORD013150,CUST99908,Fatima Thompson,fatima.thompson9@hotmail.com,+1-220-815-4530,Quebec,Clothing,Food & Beverage Item 109,14,434.23,0,2024-01-10,2024-01-18,Cancelled,REP011,6079.22
ORD013932,CUST00603,Xin Smith,xin.smith58@company.ca,+1-892-367-8481,British Columbia,Sports,Food & Beverage Item 199,4,197.04,15,2022-02-07,2022-02-17,Pending,REP047,669.94
ORD013366,CUST01388,Linda Jones,linda.jones49@hotmail.com,,British Columbia,Health & Beauty,Food & Beverage Item 161,7,279.04,20,2024-02-08,2024-02-09,Pending,REP025,1562.62
ORD010985,CUST00761,Richard Harris,richard.harris27@outlook.com,+1-333-525-1841,Alberta,Home & Garden,Clothing Item 076,12,31.29,15,2023-12-31,2024-01-08,Cancelled,REP042,319.16
ORD012952,CUST00006,Wei Garcia,wei.garcia29@company.ca,+1-943-131-5981,,Health & Beauty,Books Item 024,6,221.34,20,2023-08-27,2023-09-01,Completed,REP033,1062.43
ORD014864,CUST00758,Marie Miller,marie.miller56@outlook.com,+1-672-980-6193,British Columbia,Clothing,Food & Beverage Item 051,12,311.61,5,2022-04-28,2022-05-04,Shipped,REP047,3552.35
ORD012369,CUST01641,Jean Williams,jean.williams66@hotmail.com,+1-884-121-7561,Saskatchewan,Books,Toys Item 088,17,251.59,10,2022-04-22,2022-04-24,Pending,REP045,3849.33
ORD014924,CUST00646,Carlos Jones,carlos.jones52@gmail.com,+1-344-322-3752,Manitoba,Health & Beauty,Books Item 102,17,472.36,15,2023-11-14,2023-11-16,Returned,REP009,6825.6
ORD010981,CUST00753,Linda Lopez,linda.lopez74@hotmail.com,+1-673-351-8453,British Columbia,Clothing,Sports Item 042,20,378.48,0,2023-09-16,2023-09-30,Cancelled,REP009,7569.6
ORD012585,CUST01227,Jean Chen,jean.chen10@yahoo.com,+1-598-104-3435,Ontario,Sports,Sports Item 021,9,373.82,10,2024-01-12,2024-01-18,Cancelled,REP044,3027.94
ORD013133,CUST01080,Maria Martinez,maria.martinez90@outlook.com,+1-728-535-1374,Quebec,Toys,Electronics Item 132,8,456.45,5,2022-10-26,2022-11-07,Shipped,REP021,3469.02
ORD013757,CUST99110,Jennifer Garcia,jennifer.garcia97@outlook.com,+1-535-536-2897,New Brunswick,Sports,Health & Beauty Item 039,2,44.04,0,2022-09-26,2022-10-07,Completed,REP008,88.08
ORD012526,CUST00599,Jessica Lee,jessica.lee81@yahoo.com,+1-505-548-7334,Ontario,Home & Garden,Sports Item 006,19,89.15,10,2022-11-18,2022-11-25,Returned,REP029,1524.46
ORD014096,CUST01132,Richard Johnson,richard.johnson23@yahoo.com,,Quebec,Clothing,Sports Item 169,19,167.7,5,2023-06-05,2023-06-16,Pending,REP021,3026.98
ORD011457,CUST01713,Jennifer Jones,jennifer.jones60@gmail.com,+1-288-706-4640,Nova Scotia,Electronics,Electronics Item 108,1,466.22,5,2022-06-14,2022-06-19,Cancelled,REP032,442.91
ORD011395,CUST01299,Joseph White,joseph.white39@outlook.com,,Saskatchewan,Sports,Electronics Item 094,16,360.99,5,2022-08-13,2022-08-27,Shipped,REP032,5487.05
ORD010264,CUST01853,Priya Thomas,priya.thomas83@company.ca,+1-836-349-1653,Saskatchewan,Food & Beverage,Clothing Item 099,9,272.42,10,2023-04-02,2023-04-06,Completed,REP034,2206.6
ORD012549,CUST00472,Lisa Hernandez,lisa.hernandez97@company.ca,+1-425-111-4427,Saskatchewan,Sports,Toys Item 035,13,25.67,20,2024-06-19,2024-06-28,Shipped,REP013,266.97
ORD010929,CUST00167,Wei Thomas,wei.thomas53@hotmail.com,+1-968-171-9068,Nova Scotia,Electronics,Food & Beverage Item 165,13,348.82,20,2023-01-01,2023-01-07,Completed,REP014,3627.73
ORD013263,CUST00984,William Singh,william.singh90@hotmail.com,,Manitoba,Books,Home & Garden Item 098,8,101.81,5,2023-05-22,2023-05-28,Returned,REP035,773.76
ORD012422,CUST01094,Jessica Miller,jessica.miller4@gmail.com,+1-832-710-1647,Saskatchewan,Electronics,Home & Garden Item 078,2,203.61,0,2024-05-20,2024-05-27,Completed,REP044,407.22
ORD012178,CUST01385,Lisa Brown,lisa.brown64@yahoo.com,+1-840-927-3996,Nova Scotia,Electronics,Food & Beverage Item 131,11,206.12,20,2024-05-03,2024-05-11,Returned,REP042,1813.86
ORD014072,CUST00557,David Thompson,david.thompson45@gmail.com,,Nova Scotia,Toys,Sports Item 124,2,423.93,10,2022-10-23,2022-10-29,Cancelled,REP027,763.07
ORD010246,CUST00272,Akash Martinez,akash.martinez90@gmail.com,+1-363-206-7816,New Brunswick,Health & Beauty,Home & Garden Item 157,13,390.69,20,2022-06-20,2022-06-22,Completed,REP044,4063.18
ORD013826,CUST00693,Wei Davis,wei.davis82@hotmail.com,+1-408-323-8650,Alberta,Books,Health & Beauty Item 120,14,112.76,15,2022-03-11,2022-03-19,Shipped,REP035,1341.84
ORD011758,CUST01657,Wei Anderson,wei.anderson35@gmail.com,+1-814-817-4018,Saskatchewan,Clothing,Books Item 127,14,449.52,0,2022-04-19,2022-04-27,Pending,REP046,6293.28
ORD014643,CUST00612,Xin Smith,xin.smith72@yahoo.com,+1-800-888-7680,Ontario,Books,Food & Beverage Item 041,2,406.97,20,2023-06-17,2023-06-28,Cancelled,REP015,651.15
ORD010923,CUST00921,Jean Wang,jean.wang50@yahoo.com,+1-988-382-3344,Saskatchewan,Electronics,Health & Beauty Item 064,8,318.37,10,2022-09-30,2022-10-02,Shipped,REP040,2292.26
ORD014203,CUST01484,Charles Smith,charles.smith72@company.ca,+1-299-742-9157,Ontario,Electronics,Health & Beauty Item 037,9,79.43,0,2024-02-10,2024-02-13,Cancelled,REP022,714.87
ORD010268,CUST01549,Akash Wang,akash.wang96@company.ca,+1-246-817-2189,Saskatchewan,Clothing,Books Item 176,10,305.25,10,2023-09-26,2023-09-28,Cancelled,REP025,2747.25
ORD010669,CUST00561,Fatima Chen,fatima.chen62@yahoo.com,+1-294-456-5822,New Brunswick,Health & Beauty,Food & Beverage Item 132,13,461.56,10,2022-05-10,2022-05-15,Pending,REP013,5400.25
ORD012915,CUST00117,Thomas Garcia,thomas.garcia83@company.ca,+1-319-370-8055,Manitoba,Health & Beauty,Electronics Item 039,7,212.08,15,2022-09-25,2022-10-01,Shipped,REP008,1261.88
ORD011910,CUST01928,Thomas Martinez,user.domain.com,+1-277-700-2493,Alberta,Toys,Electronics Item 090,8,365.97,10,2024-04-12,2024-04-13,Returned,REP017,2634.98
ORD014912,CUST00858,Jean Singh,jean.singh18@outlook.com,+1-470-230-4541,Alberta,Books,Clothing Item 040,18,347.15,10,2022-12-13,2022-12-23,Pending,REP041,5623.83
ORD011152,CUST00826,Charles Williams,charles.williams12@gmail.com,+1-361-623-9186,Manitoba,Home & Garden,Food & Beverage Item 144,17,79.47,15,2022-11-03,2022-11-13,Returned,REP043,1148.34
ORD014964,CUST01714,Fatima Martinez,fatima.martinez68@outlook.com,+1-325-740-6139,New Brunswick,Health & Beauty,Sports Item 174,6,137.69,20,2023-03-03,2023-03-08,Cancelled,REP045,660.91
ORD013682,CUST00593,David Miller,david.miller75@hotmail.com,+1-562-807-6855,Alberta,Sports,Clothing Item 135,12,434.52,15,2024-01-12,2024-01-20,Cancelled,REP047,4432.1
ORD014373,CUST00800,Fatima Thomas,fatima.thomas68@yahoo.com,+1-712-167-6273,New Brunswick,Electronics,Electronics Item 185,15,465.87,20,2022-08-28,2022-09-06,Cancelled,REP008,5590.44
ORD011781,CUST01049,Priya Jackson,priya.jackson45@yahoo.com,+1-219-837-2385,Ontario,Clothing,Home & Garden Item 113,18,291.16,20,2022-07-20,2022-07-26,Shipped,REP006,4192.7
ORD013947,CUST00831,Mohammed Miller,mohammed.miller13@hotmail.com,+1-442-931-3905,Saskatchewan,Books,Health & Beauty Item 011,20,331.18,0,2024-05-25,2024-05-26,Cancelled,REP039,6623.6
ORD014110,CUST00784,Lisa Trivedi,lisa.trivedi76@company.ca,+1-552-572-2557,Alberta,Toys,Health & Beauty Item 006,2,57.63,20,2024-03-08,2024-03-19,Shipped,REP023,92.21
ORD011915,CUST01075,Robert Martin,robert.martin65@company.ca,+1-300-650-4393,Ontario,Books,Food & Beverage Item 169,4,196.01,5,2024-05-01,2024-05-10,Returned,REP034,744.84
ORD010612,CUST00383,Lisa Jones,lisa.jones32@hotmail.com,+1-985-217-5317,Alberta,Food & Beverage,Sports Item 122,4,352.07,20,2024-01-17,2024-01-26,Returned,REP012,1126.62
ORD012559,CUST01275,Carlos Brown,carlos.brown33@hotmail.com,+1-760-827-2564,Manitoba,Books,Electronics Item 002,2,374.44,10,2023-03-22,2023-04-04,Completed,REP029,673.99
ORD012267,CUST01469,Xin Brown,xin.brown9@gmail.com,+1-507-249-8975,New Brunswick,Books,Sports Item 090,9,421.54,5,2022-03-03,2022-03-16,Completed,REP001,3604.17
ORD013868,CUST01783,Linda Martinez,linda.martinez81@hotmail.com,+1-614-839-1723,Quebec,Food & Beverage,Food & Beverage Item 129,11,279.18,15,2024-03-21,2024-03-30,Cancelled,REP029,2610.33
ORD011898,CUST00284,Mohammed Rodriguez,mohammed.rodriguez17@hotmail.com,+1-467-708-3519,Ontario,Sports,Food & Beverage Item 154,8,31.26,0,2023-12-12,2023-12-26,Shipped,REP041,250.08
ORD011649,CUST01724,Patricia Jackson,patricia.jackson44@outlook.com,+1-932-835-5600,New Brunswick,Clothing,Toys Item 091,20,158.01,15,2022-05-30,2022-06-02,Returned,REP040,2686.17
ORD010258,CUST00547,Maria Kumar,maria.kumar97@yahoo.com,,British Columbia,Electronics,Books Item 053,18,20.99,15,2022-02-27,2022-03-03,Completed,REP040,321.15
ORD010847,CUST00379,Patricia Davis,patricia.davis94@hotmail.com,+1-536-827-8571,Manitoba,Home & Garden,Toys Item 109,12,332.29,20,2022-08-20,2022-08-25,Completed,REP048,3189.98
ORD014384,CUST00447,Marie Jackson,marie.jackson61@gmail.com,+1-531-854-1508,Ontario,Health & Beauty,Books Item 143,17,114.69,20,2023-01-02,2023-01-03,Pending,REP028,1559.78
ORD011233,CUST01625,Carlos Johnson,carlos.johnson77@yahoo.com,1234567,Saskatchewan,Food & Beverage,Clothing Item 157,18,116.0,0,2022-12-19,2022-12-31,Completed,REP042,2088.0
ORD011127,CUST01893,Jennifer Brown,jennifer.brown90@outlook.com,+1-619-577-3287,Ontario,Clothing,Clothing Item 030,4,194.38,0,2024-06-06,2024-06-17,Pending,REP012,777.52
ORD014734,CUST00904,Patricia White,patricia.white7@hotmail.com,+1-825-748-5317,New Brunswick,Toys,Sports Item 180,9,22.77,5,2024-06-25,2024-06-30,Pending,REP035,194.68
ORD011967,CUST01768,Susan Jackson,susan.jackson56@gmail.com,+1-305-264-6976,Manitoba,Home & Garden,Sports Item 054,1,399.26,20,2023-10-31,2023-11-08,Completed,REP024,319.41
ORD010558,CUST00136,Richard Miller,richard.miller85@hotmail.com,+1-865-738-7045,Ontario,Clothing,Sports Item 106,10,384.93,15,2023-04-15,2023-04-19,Completed,REP046,3271.9
ORD010904,CUST00277,John Thomas,user@.com,+1-893-503-3449,Quebec,Sports,Toys Item 075,3,180.58,15,2022-03-12,2022-03-15,Completed,REP040,460.48
ORD010484,CUST01725,Robert Trivedi,robert.trivedi81@company.ca,+1-395-188-5930,New Brunswick,Home & Garden,Health & Beauty Item 109,1,62.65,5,2022-09-05,2022-09-12,Cancelled,REP032,59.52
ORD012211,CUST00453,Robert Anderson,robert.anderson44@gmail.com,+1-372-895-8379,Nova Scotia,Health & Beauty,Books Item 160,1,190.92,0,2023-01-08,2023-01-18,Pending,REP050,190.92
ORD011320,CUST99442,Wei Singh,wei.singh39@gmail.com,+1-982-548-7493,New Brunswick,Electronics,Electronics Item 142,20,231.36,15,2023-02-26,2023-03-05,Shipped,REP036,3933.12
ORD012505,CUST00224,John Thompson,john.thompson26@gmail.com,+1-558-400-3061,Manitoba,Home & Garden,Toys Item 162,3,56.26,20,2022-08-13,2022-08-16,Completed,REP013,135.02
ORD010007,CUST00782,Jessica Singh,jessica.singh77@outlook.com,+1-741-357-1188,Quebec,Books,Toys Item 029,10,220.21,15,2022-03-07,2022-03-14,Completed,REP047,1871.78
ORD014092,CUST00632,Xin Jones,xin.jones12@hotmail.com,+1-558-760-6638,Ontario,Health & Beauty,Sports Item 196,7,101.88,0,2023-04-08,2023-04-18,Returned,REP034,713.16
ORD014179,CUST01904,Wei Smith,wei.smith44@gmail.com,+1-928-529-5747,Ontario,Toys,Clothing Item 023,18,118.41,20,2023-03-15,2023-03-16,Shipped,REP002,1705.1
ORD013400,CUST01413,Jessica Singh,jessica.singh96@yahoo.com,+1-758-602-5366,Manitoba,Health & Beauty,Health & Beauty Item 021,8,157.42,5,2023-07-31,2023-08-07,Shipped,REP048,1196.39
ORD011450,CUST00407,Akash Jackson,USER@@GMAIL.COM,+1-975-274-8045,Saskatchewan,Clothing,Toys Item 159,2,87.13,15,2024-04-29,2024-05-09,Returned,REP043,148.12
ORD011201,CUST01893,Jessica Williams,jessica.williams99@hotmail.com,+1-206-593-2079,Ontario,Toys,Electronics Item 024,4,289.31,0,2023-02-03,2023-02-12,Returned,REP012,1157.24
ORD010773,CUST01538,Sarah Wang,sarah.wang70@gmail.com,+1-239-478-1472,British Columbia,Home & Garden,Home & Garden Item 022,14,417.86,0,2024-06-14,2024-06-25,Completed,REP029,5850.04
ORD012274,CUST00086,Richard Williams,richard.williams78@hotmail.com,+1-646-359-2407,Saskatchewan,Books,Clothing Item 050,7,338.69,15,2023-01-28,2023-02-06,Cancelled,REP024,2015.21
ORD011011,CUST00249,Patricia Rodriguez,@domain.com,+1-676-623-3000,New Brunswick,Books,Clothing Item 092,3,179.85,15,2023-04-08,2023-04-14,Pending,REP035,458.62
ORD013001,CUST00608,Karen Jackson,karen.jackson19@company.ca,+1-879-340-2579,Nova Scotia,Health & Beauty,Home & Garden Item 055,5,426.39,10,2022-01-25,2022-02-07,Cancelled,REP048,1918.76
ORD012605,CUST01034,Patricia Wang,patricia.wang53@outlook.com,+1-810-159-7473,British Columbia,Toys,Clothing Item 083,16,165.06,10,2022-09-19,2022-09-22,Completed,REP017,2376.86
ORD011991,CUST01887,Charles Trivedi,,+1-537-741-1887,New Brunswick,Food & Beverage,Toys Item 130,11,227.97,5,2023-06-12,2023-06-16,Cancelled,REP022,2382.29
ORD011277,CUST01808,Carlos Lee,carlos.lee67@company.ca,+1-476-202-5082,British Columbia,Clothing,Electronics Item 195,19,225.54,0,2023-10-20,2023-11-02,Pending,REP008,4285.26
ORD011783,CUST00106,Richard Anderson,user@domain,+1-420-359-5981,Manitoba,Sports,Books Item 104,17,391.54,15,2023-03-01,2023-03-04,Pending,REP015,5657.75
ORD010446,CUST00583,Lisa Kumar,lisa.kumar42@gmail.com,+1-228-704-1739,British Columbia,Toys,Toys Item 190,19,18.32,10,2022-12-28,2023-01-10,Cancelled,REP007,313.27
ORD010880,CUST00749,Karen Williams,karen.williams19@yahoo.com,+1-702-292-7623,Ontario,Toys,Electronics Item 123,19,53.9,20,2022-12-13,2022-12-17,Completed,REP043,819.28
ORD012814,CUST01937,Charles Johnson,charles.johnson35@company.ca,+1-452-297-5177,Nova Scotia,Toys,Food & Beverage Item 178,15,458.41,5,2024-04-19,2024-05-02,Cancelled,REP004,6532.34
ORD010781,CUST01349,William Johnson,william.johnson81@yahoo.com,+1-686-243-8655,Saskatchewan,Toys,Food & Beverage Item 169,19,451.13,10,2022-04-29,2022-05-08,Completed,REP041,7714.32
ORD011749,CUST01522,Maria Wilson,maria.wilson88@yahoo.com,+1-792-196-2342,New Brunswick,Home & Garden,Home & Garden Item 132,6,143.98,0,2022-02-21,2022-02-28,Returned,REP013,863.88
ORD013513,CUST00617,Karen Rodriguez,karen.rodriguez21@yahoo.com,+1-622-771-8083,Alberta,Clothing,Toys Item 078,7,13.72,20,2024-03-19,2024-03-31,Completed,REP014,76.83
ORD014456,CUST00029,James Harris,james.harris35@outlook.com,+1-859-541-1357,Ontario,Toys,Toys Item 152,8,371.02,20,2024-01-02,2024-01-12,Returned,REP018,2374.53
ORD010883,CUST01532,Michael Williams,michael.williams74@company.ca,+1-377-756-6138,Ontario,Electronics,Electronics Item 078,13,98.18,20,2022-11-11,2022-11-21,Completed,REP044,1021.07
ORD012527,CUST01334,Jennifer Thompson,jennifer.thompson82@hotmail.com,+1-604-578-4497,Nova Scotia,Sports,Clothing Item 102,7,125.82,20,2023-09-05,2023-09-18,Shipped,REP025,704.59
ORD011091,CUST01789,Jennifer Williams,jennifer.williams85@hotmail.com,+1-215-895-6489,New Brunswick,Clothing,Books Item 104,19,79.42,0,2023-02-07,2023-02-18,Returned,REP042,1508.98
ORD013129,CUST01790,John Smith,john.smith41@company.ca,+1-836-556-9225,British Columbia,Books,Home & Garden Item 189,12,424.53,10,2023-01-23,2023-01-30,Returned,REP009,4584.92
ORD010531,CUST00490,Linda Harris,linda.harris62@hotmail.com,+1-957-484-4363,Nova Scotia,Home & Garden,Electronics Item 093,1,41.5,0,2023-10-01,2023-10-05,Returned,REP008,41.5
ORD014581,CUST00565,John Patel,john.patel21@company.ca,+1-616-558-4284,Ontario,Health & Beauty,Books Item 101,18,365.12,5,2022-05-05,2022-05-18,Returned,REP025,6243.55
ORD014571,CUST00811,Maria Thomas,maria.thomas62@outlook.com,+1-649-566-1199,Alberta,Health & Beauty,Sports Item 114,19,409.38,15,2022-08-27,2022-09-05,Pending,REP036,6611.49
ORD013542,CUST01468,Akash Hernandez,akash.hernandez33@outlook.com,+1-438-101-1501,British Columbia,Home & Garden,Clothing Item 056,4,353.63,10,2024-02-21,2024-03-04,Returned,REP012,1273.07
ORD014226,CUST01104,Wei Davis,wei.davis33@hotmail.com,+1-483-432-4959,Nova Scotia,Health & Beauty,Sports Item 167,6,454.01,5,2024-05-04,2024-05-09,Pending,REP017,2587.86
ORD012290,CUST01254,Barbara Kumar,,+1-554-567-7191,Nova Scotia,Food & Beverage,Home & Garden Item 197,3,122.65,0,2023-08-15,2023-08-25,Shipped,REP038,367.95
ORD011727,CUST01760,Richard Taylor,richard.taylor87@yahoo.com,+1-766-279-4891,Quebec,Sports,Books Item 034,16,184.1,10,2023-01-11,2023-01-12,Cancelled,REP025,2651.04
ORD010610,CUST00545,Priya Miller,priya.miller16@outlook.com,+1-700-663-9119,British Columbia,Toys,Food & Beverage Item 129,13,70.05,0,2023-05-06,2023-05-17,Completed,REP009,910.65
ORD010570,CUST01878,Wei Williams,wei.williams50@outlook.com,+1-923-700-2316,Alberta,Food & Beverage,Home & Garden Item 110,9,347.46,20,2023-10-22,2023-11-03,Returned,REP043,2501.71
ORD012845,CUST01359,Marie Thompson,marie.thompson43@yahoo.com,+1-917-767-4126,Nova Scotia,Sports,Food & Beverage Item 145,4,406.33,10,2023-05-26,2023-06-03,Shipped,REP018,1462.79
ORD013229,CUST01925,Fatima Wang,fatima.wang51@company.ca,+1-723-319-3315,Manitoba,Electronics,Health & Beauty Item 045,17,47.31,20,2024-02-19,2024-02-23,Shipped,REP040,643.42
ORD010343,CUST00651,Karen Wang,karen.wang19@gmail.com,+1-983-426-7783,Nova Scotia,Books,Health & Beauty Item 191,9,80.22,5,2022-05-02,2022-05-05,Completed,REP009,685.88
ORD013200,CUST01548,Maria Taylor,maria.taylor51@outlook.com,+1-319-222-9823,Quebec,Food & Beverage,Clothing Item 135,6,371.21,15,2022-11-13,2022-11-22,Pending,REP019,1893.17
ORD013349,CUST00894,James Martinez,james.martinez79@company.ca,+1-688-963-2061,Ontario,Clothing,Books Item 158,10,44.28,15,2023-01-27,2023-02-04,Pending,REP012,376.38
ORD010434,CUST00871,Robert Miller,robert.miller89@gmail.com,+1-279-119-8934,Nova Scotia,Electronics,Sports Item 028,2,397.56,20,2022-05-14,2022-05-16,Returned,REP004,636.1
ORD011903,CUST00139,Barbara Hernandez,barbara.hernandez83@hotmail.com,+1-508-249-8399,New Brunswick,Sports,Toys Item 082,9,331.04,0,2023-04-10,2023-04-17,Shipped,REP012,2979.36
ORD014054,CUST01614,David Jones,david.jones12@outlook.com,+1-845-687-3192,Quebec,Clothing,Home & Garden Item 137,19,39.35,0,2024-06-11,2024-06-23,Shipped,REP005,747.65
ORD012069,CUST01010,Mohammed Harris,mohammed.harris14@hotmail.com,+1-735-938-1145,Ontario,Health & Beauty,Clothing Item 071,2,281.92,5,2022-03-02,2022-03-03,Pending,REP012,535.65
ORD011537,CUST00886,Robert Garcia,robert.garcia81@yahoo.com,+1-331-604-8362,New Brunswick,Health & Beauty,Sports Item 053,3,210.01,20,2024-03-03,2024-03-16,Completed,REP026,504.02
ORD012399,CUST00622,Joseph Thompson,joseph.thompson52@outlook.com,+1-601-486-6056,Alberta,Food & Beverage,Electronics Item 175,19,318.72,5,2022-06-09,2022-06-14,Returned,REP027,5752.9
ORD012497,CUST00206,Mohammed Miller,mohammed.miller9@yahoo.com,+1-211-876-7994,Nova Scotia,Health & Beauty,Food & Beverage Item 057,15,86.13,0,2023-07-18,2023-07-27,Pending,REP042,1291.95
ORD011517,CUST01181,Linda Anderson,linda.anderson49@gmail.com,123456789012345,British Columbia,Food & Beverage,Clothing Item 190,18,154.1,5,2023-12-21,2024-01-03,Shipped,REP032,2635.11
ORD010965,CUST00541,Thomas Kumar,thomas.kumar77@outlook.com,+1-885-774-4085,British Columbia,Books,Sports Item 176,12,357.75,20,2023-02-26,2023-03-03,Shipped,REP014,3434.4
ORD014542,CUST00320,John Smith,john.smith73@company.ca,123456789012345,British Columbia,Home & Garden,Books Item 198,17,172.68,0,2023-04-27,2023-05-08,Shipped,REP041,2935.56
ORD010528,CUST01196,Akash Rodriguez,akash.rodriguez70@yahoo.com,+1-350-580-6057,Saskatchewan,Books,Toys Item 003,17,295.29,5,2023-01-02,2023-01-07,Completed,REP016,4768.93
ORD010176,CUST01661,Wei Martinez,wei.martinez95@company.ca,+1-905-459-8015,British Columbia,Home & Garden,Sports Item 053,2,287.19,20,2022-08-31,2022-09-04,Shipped,REP039,459.5
ORD013711,CUST01522,Susan Harris,susan.harris76@gmail.com,+1-462-235-7216,Ontario,Health & Beauty,Clothing Item 057,7,395.7,0,2022-05-24,2022-06-03,Shipped,REP015,2769.9
ORD012707,CUST00979,Linda White,,+1-880-536-9224,Saskatchewan,Home & Garden,Toys Item 062,3,334.55,15,2024-02-17,2024-02-27,Shipped,REP004,853.1
ORD014431,CUST00454,Thomas Trivedi,thomas.trivedi13@yahoo.com,,Manitoba,Books,Home & Garden Item 129,5,122.9,15,2023-11-07,2023-11-17,Completed,REP028,522.32
ORD010572,CUST01427,James Brown,james.brown54@company.ca,+1-626-770-5724,Nova Scotia,Home & Garden,Home & Garden Item 096,6,353.5,5,2022-03-13,2022-03-26,Cancelled,REP012,2014.95
ORD014318,CUST01977,Priya Harris,,+1-230-434-7572,Nova Scotia,Sports,Home & Garden Item 106,6,422.72,15,2024-02-21,2024-02-26,Pending,REP003,2155.87
ORD013738,CUST00157,Priya Rodriguez,priya.rodriguez7@gmail.com,+1-291-859-3117,Ontario,Clothing,Health & Beauty Item 079,15,132.81,20,2022-03-11,2022-03-16,Completed,REP021,1593.72
ORD014286,CUST00295,Wei White,wei.white64@gmail.com,+1-836-742-3322,Quebec,Health & Beauty,Sports Item 105,13,375.15,10,2023-02-19,2023-02-22,Cancelled,REP027,4389.26
ORD012619,CUST01578,Thomas Patel,thomas.patel5@outlook.com,+1-291-286-7294,Quebec,Toys,Books Item 181,18,485779.13,15,2023-08-22,2023-09-03,Completed,REP004,1462.99
